0.000000 0.131800 0.000000
0.056667 0.129439 0.000000
0.113333 0.125464 0.000000
0.170000 0.124535 0.000000
0.226667 0.131310 0.000000
0.283333 0.150451 0.000000
0.340000 0.184776 0.000000
0.396667 0.229743 0.000000
0.453333 0.278970 0.000000
0.510000 0.326075 0.000000
0.566667 0.364676 0.000000
0.623333 0.390017 0.000000
0.680000 0.403849 0.000000
0.736667 0.409548 0.000000
0.793333 0.410491 0.000000
0.850000 0.410055 0.000000
